gene_id SSR HPR
ENSAMXG00000038487 1 1
ENSAMXG00000038488 1 1
ENSAMXG00000038489 1 1
ENSAMXG00000038490 1 1
ENSAMXG00000038491 1 1
ENSAMXG00000038492 1 0
ENSAMXG00000038492 1 1
ENSAMXG00000038493 1 0
ENSAMXG00000038494 1 1
ENSAMXG00000038495 1 1
ENSAMXG00000038496 1 1
ENSAMXG00000038497 1 1
ENSAMXG00000038498 1 0
ENSAMXG00000038499 0 0
ENSAMXG00000038500 1 1
ENSAMXG00000038501 1 0
ENSAMXG00000038502 1 1
ENSAMXG00000038503 1 1
ENSAMXG00000038504 1 0
ENSAMXG00000038505 1 1
ENSAMXG00000038506 1 1
ENSAMXG00000038507 1 1
ENSAMXG00000038508 1 1
ENSAMXG00000038509 1 1
ENSAMXG00000038510 0 0
ENSAMXG00000038511 1 1
ENSAMXG00000038512 1 1
ENSAMXG00000038513 1 1
ENSAMXG00000038514 1 1
ENSAMXG00000038515 1 0
ENSAMXG00000038516 1 0
ENSAMXG00000038517 1 0
ENSAMXG00000038517 1 1
ENSAMXG00000038518 1 1
ENSAMXG00000038519 1 1
ENSAMXG00000038520 1 1
ENSAMXG00000038521 1 1
ENSAMXG00000038522 1 1
ENSAMXG00000038523 0 0
ENSAMXG00000038524 1 1
ENSAMXG00000038525 1 1
ENSAMXG00000038526 0 0
ENSAMXG00000038527 1 1
ENSAMXG00000038528 1 0
ENSAMXG00000038529 0 1
ENSAMXG00000038530 1 0
ENSAMXG00000038531 1 1
ENSAMXG00000038532 1 1
ENSAMXG00000038533 1 0
ENSAMXG00000038534 1 1
ENSAMXG00000038535 1 1
ENSAMXG00000038536 1 1
ENSAMXG00000038537 1 0
ENSAMXG00000038538 1 1
ENSAMXG00000038539 1 0
ENSAMXG00000038540 1 0
ENSAMXG00000038541 1 1
ENSAMXG00000038542 0 0
ENSAMXG00000038543 1 0
ENSAMXG00000038543 1 1
ENSAMXG00000038544 1 1
ENSAMXG00000038545 1 0
ENSAMXG00000038546 1 1
ENSAMXG00000038547 1 1
ENSAMXG00000038548 0 0
ENSAMXG00000038549 1 1
ENSAMXG00000038550 1 0
ENSAMXG00000038551 1 1
ENSAMXG00000038552 1 1
ENSAMXG00000038553 1 1
ENSAMXG00000038554 1 1
ENSAMXG00000038555 1 0
ENSAMXG00000038556 1 1
ENSAMXG00000038557 0 0
ENSAMXG00000038558 1 0
ENSAMXG00000038559 1 0
ENSAMXG00000038559 1 1
ENSAMXG00000038560 1 1
ENSAMXG00000038561 1 1
ENSAMXG00000038562 1 1
ENSAMXG00000038563 1 1
ENSAMXG00000038564 1 0
ENSAMXG00000038565 1 1
ENSAMXG00000038566 1 0
ENSAMXG00000038567 1 0
ENSAMXG00000038568 1 1
ENSAMXG00000038569 0 0
ENSAMXG00000038570 1 0
ENSAMXG00000038571 0 1
ENSAMXG00000038572 1 1
ENSAMXG00000038573 1 1
ENSAMXG00000038574 1 0
ENSAMXG00000038575 1 1
ENSAMXG00000038576 1 1
ENSAMXG00000038577 1 1
ENSAMXG00000038578 1 1
ENSAMXG00000038579 1 1
ENSAMXG00000038580 1 1
ENSAMXG00000038581 1 1
ENSAMXG00000038582 1 1
ENSAMXG00000038583 1 1
ENSAMXG00000038584 1 0
ENSAMXG00000038585 1 1
ENSAMXG00000038586 1 1
ENSAMXG00000038587 1 1
ENSAMXG00000038588 1 1
ENSAMXG00000038589 1 1
ENSAMXG00000038590 1 1
ENSAMXG00000038591 1 0
ENSAMXG00000038592 1 1
ENSAMXG00000038593 1 1
ENSAMXG00000038594 1 0
ENSAMXG00000038595 1 1
ENSAMXG00000038596 1 0
ENSAMXG00000038597 1 1
ENSAMXG00000038598 1 1
ENSAMXG00000038599 1 1
ENSAMXG00000038600 1 0
ENSAMXG00000038601 1 1
ENSAMXG00000038602 1 1
ENSAMXG00000038603 1 1
ENSAMXG00000038604 1 1
ENSAMXG00000038605 0 1
ENSAMXG00000038606 0 0
ENSAMXG00000038607 1 1
ENSAMXG00000038608 0 0
ENSAMXG00000038609 1 1
ENSAMXG00000038610 1 1
ENSAMXG00000038611 1 1
ENSAMXG00000038612 1 1
ENSAMXG00000038613 1 1
ENSAMXG00000038614 0 0
ENSAMXG00000038615 1 1
ENSAMXG00000038616 1 1
ENSAMXG00000038617 1 1
ENSAMXG00000038618 1 1
ENSAMXG00000038619 1 1
ENSAMXG00000038620 1 0
ENSAMXG00000038621 1 1
ENSAMXG00000038622 1 0
ENSAMXG00000038622 1 1
ENSAMXG00000038623 1 1
ENSAMXG00000038624 1 1
ENSAMXG00000038625 1 0
ENSAMXG00000038626 1 1
ENSAMXG00000038627 0 1
ENSAMXG00000038628 1 1
ENSAMXG00000038629 1 1
ENSAMXG00000038630 1 1
ENSAMXG00000038631 0 0
ENSAMXG00000038632 1 1
ENSAMXG00000038633 1 1
ENSAMXG00000038634 1 1
ENSAMXG00000038635 1 1
ENSAMXG00000038636 1 1
ENSAMXG00000038637 1 0
ENSAMXG00000038638 1 1
ENSAMXG00000038639 1 1
ENSAMXG00000038640 1 0
ENSAMXG00000038641 1 0
ENSAMXG00000038641 1 1
ENSAMXG00000038642 1 0
ENSAMXG00000038643 1 1
ENSAMXG00000038644 1 0
ENSAMXG00000038645 1 0
ENSAMXG00000038646 1 1
ENSAMXG00000038647 0 1
ENSAMXG00000038648 1 0
ENSAMXG00000038649 1 1
ENSAMXG00000038650 1 1
ENSAMXG00000038651 1 1
ENSAMXG00000038652 1 1
ENSAMXG00000038653 1 0
ENSAMXG00000038654 1 1
ENSAMXG00000038655 1 1
ENSAMXG00000038656 1 1
ENSAMXG00000038657 1 0
ENSAMXG00000038658 1 1
ENSAMXG00000038659 0 0
ENSAMXG00000038660 0 0
ENSAMXG00000038661 1 0
ENSAMXG00000038662 1 0
ENSAMXG00000038663 1 0
ENSAMXG00000038664 1 1
ENSAMXG00000038665 1 1
ENSAMXG00000038666 1 0
ENSAMXG00000038667 1 1
ENSAMXG00000038668 1 1
ENSAMXG00000038669 1 1
ENSAMXG00000038670 0 0
ENSAMXG00000038671 1 1
ENSAMXG00000038672 1 1
ENSAMXG00000038673 1 1
ENSAMXG00000038674 1 1
ENSAMXG00000038675 1 0
ENSAMXG00000038676 1 1
ENSAMXG00000038677 1 1
ENSAMXG00000038678 1 0
ENSAMXG00000038679 1 1
ENSAMXG00000038680 1 1
ENSAMXG00000038681 1 1
ENSAMXG00000038682 1 1
ENSAMXG00000038683 1 1
ENSAMXG00000038684 1 1
ENSAMXG00000038685 1 1
ENSAMXG00000038686 1 1
ENSAMXG00000038687 1 1
ENSAMXG00000038688 1 1
ENSAMXG00000038689 1 0
ENSAMXG00000038690 1 1
ENSAMXG00000038691 1 1
ENSAMXG00000038692 1 0
ENSAMXG00000038693 1 1
ENSAMXG00000038694 1 0
ENSAMXG00000038695 0 1
ENSAMXG00000038696 1 0
ENSAMXG00000038697 0 0
ENSAMXG00000038698 1 1
ENSAMXG00000038699 1 1
ENSAMXG00000038700 1 0
ENSAMXG00000038701 1 0
ENSAMXG00000038701 1 1
ENSAMXG00000038702 0 0
ENSAMXG00000038703 1 1
ENSAMXG00000038704 1 1
ENSAMXG00000038705 1 1
ENSAMXG00000038706 1 1
ENSAMXG00000038707 1 0
ENSAMXG00000038708 1 1
ENSAMXG00000038709 1 1
ENSAMXG00000038710 1 0
ENSAMXG00000038711 1 1
ENSAMXG00000038712 1 1
ENSAMXG00000038713 1 1
ENSAMXG00000038714 1 0
ENSAMXG00000038714 1 1
ENSAMXG00000038715 1 1
ENSAMXG00000038716 1 1
ENSAMXG00000038717 1 1
ENSAMXG00000038718 0 1
ENSAMXG00000038718 1 1
ENSAMXG00000038719 1 1
ENSAMXG00000038720 1 1
ENSAMXG00000038721 1 1
ENSAMXG00000038722 1 0
ENSAMXG00000038723 1 0
ENSAMXG00000038724 1 1
ENSAMXG00000038725 1 1
ENSAMXG00000038726 1 1
ENSAMXG00000038727 1 1
ENSAMXG00000038728 1 1
ENSAMXG00000038729 1 1
ENSAMXG00000038730 1 0
ENSAMXG00000038731 1 1
ENSAMXG00000038732 1 1
ENSAMXG00000038733 1 0
ENSAMXG00000038734 1 1
ENSAMXG00000038735 1 1
ENSAMXG00000038736 1 0
ENSAMXG00000038736 1 1
ENSAMXG00000038737 1 0
ENSAMXG00000038738 1 1
ENSAMXG00000038739 1 0
ENSAMXG00000038740 1 1
ENSAMXG00000038741 1 0
ENSAMXG00000038741 1 1
ENSAMXG00000038742 0 0
ENSAMXG00000038743 1 1
ENSAMXG00000038744 1 1
ENSAMXG00000038745 1 1
ENSAMXG00000038746 1 1
ENSAMXG00000038747 1 1
ENSAMXG00000038748 1 0
ENSAMXG00000038749 1 1
ENSAMXG00000038750 1 1
ENSAMXG00000038751 1 0
ENSAMXG00000038752 1 1
ENSAMXG00000038753 1 1
ENSAMXG00000038754 1 1
ENSAMXG00000038755 1 1
ENSAMXG00000038756 0 0
ENSAMXG00000038757 1 1
ENSAMXG00000038758 1 1
ENSAMXG00000038759 1 0
ENSAMXG00000038760 1 1
ENSAMXG00000038761 1 0
ENSAMXG00000038762 1 0
ENSAMXG00000038763 1 1
ENSAMXG00000038764 0 0
ENSAMXG00000038764 1 0
ENSAMXG00000038765 1 1
ENSAMXG00000038766 1 0
ENSAMXG00000038767 1 1
ENSAMXG00000038768 1 1
ENSAMXG00000038769 0 1
ENSAMXG00000038770 1 1
ENSAMXG00000038771 1 1
ENSAMXG00000038772 1 1
ENSAMXG00000038773 1 0
ENSAMXG00000038774 1 0
ENSAMXG00000038775 1 1
ENSAMXG00000038776 1 1
ENSAMXG00000038777 1 1
ENSAMXG00000038778 0 0
ENSAMXG00000038778 1 0
ENSAMXG00000038779 1 0
ENSAMXG00000038780 1 1
ENSAMXG00000038781 1 1
ENSAMXG00000038782 1 1
ENSAMXG00000038783 0 1
ENSAMXG00000038784 1 1
ENSAMXG00000038785 1 1
ENSAMXG00000038786 1 0
ENSAMXG00000038787 1 1
ENSAMXG00000038788 1 0
ENSAMXG00000038789 1 0
ENSAMXG00000038790 1 1
ENSAMXG00000038791 1 1
ENSAMXG00000038792 1 1
ENSAMXG00000038793 1 1
ENSAMXG00000038794 0 0
ENSAMXG00000038794 1 1
ENSAMXG00000038795 1 1
ENSAMXG00000038796 1 1
ENSAMXG00000038797 1 1
ENSAMXG00000038798 1 1
ENSAMXG00000038799 1 0
ENSAMXG00000038800 1 1
ENSAMXG00000038801 1 1
ENSAMXG00000038802 1 1
ENSAMXG00000038803 1 1
ENSAMXG00000038804 1 0
ENSAMXG00000038805 1 1
ENSAMXG00000038806 1 1
ENSAMXG00000038807 1 0
ENSAMXG00000038807 1 1
ENSAMXG00000038808 1 1
ENSAMXG00000038809 1 1
ENSAMXG00000038810 1 1
ENSAMXG00000038811 1 1
ENSAMXG00000038812 0 1
ENSAMXG00000038813 1 1
ENSAMXG00000038814 1 0
ENSAMXG00000038815 1 1
ENSAMXG00000038816 1 0
ENSAMXG00000038817 1 1
ENSAMXG00000038818 1 1
ENSAMXG00000038819 1 1
ENSAMXG00000038820 1 0
ENSAMXG00000038820 1 1
ENSAMXG00000038821 0 1
ENSAMXG00000038822 1 1
ENSAMXG00000038823 1 1
ENSAMXG00000038824 1 1
ENSAMXG00000038825 1 1
ENSAMXG00000038826 1 1
ENSAMXG00000038827 1 1
ENSAMXG00000038828 1 1
ENSAMXG00000038829 1 1
ENSAMXG00000038830 1 1
ENSAMXG00000038831 0 1
ENSAMXG00000038832 1 1
ENSAMXG00000038833 1 1
ENSAMXG00000038834 1 0
ENSAMXG00000038835 1 1
ENSAMXG00000038836 0 0
ENSAMXG00000038837 1 1
ENSAMXG00000038838 0 0
ENSAMXG00000038839 1 1
ENSAMXG00000038840 1 0
ENSAMXG00000038841 1 1
ENSAMXG00000038842 1 1
ENSAMXG00000038843 1 0
ENSAMXG00000038844 1 1
ENSAMXG00000038845 1 1
ENSAMXG00000038846 0 0
ENSAMXG00000038847 1 0
ENSAMXG00000038848 1 0
ENSAMXG00000038849 1 1
ENSAMXG00000038850 1 1
ENSAMXG00000038851 1 0
ENSAMXG00000038852 0 0
ENSAMXG00000038853 1 1
ENSAMXG00000038854 1 1
ENSAMXG00000038855 1 1
ENSAMXG00000038856 0 0
ENSAMXG00000038857 1 1
ENSAMXG00000038858 1 1
ENSAMXG00000038859 1 1
ENSAMXG00000038860 1 1
ENSAMXG00000038861 1 0
ENSAMXG00000038862 1 1
ENSAMXG00000038863 1 1
ENSAMXG00000038864 1 1
ENSAMXG00000038865 1 0
ENSAMXG00000038866 1 1
ENSAMXG00000038867 1 0
ENSAMXG00000038868 0 1
ENSAMXG00000038869 1 1
ENSAMXG00000038870 1 1
ENSAMXG00000038871 1 1
ENSAMXG00000038872 0 0
ENSAMXG00000038873 1 1
ENSAMXG00000038874 1 1
ENSAMXG00000038875 1 1
ENSAMXG00000038876 1 0
ENSAMXG00000038877 1 1
ENSAMXG00000038878 1 1
ENSAMXG00000038879 1 1
ENSAMXG00000038880 1 1
ENSAMXG00000038881 1 1
ENSAMXG00000038882 1 1
ENSAMXG00000038883 1 0
ENSAMXG00000038884 1 1
ENSAMXG00000038885 1 1
ENSAMXG00000038886 0 1
ENSAMXG00000038887 1 1
ENSAMXG00000038888 1 1
ENSAMXG00000038889 1 1
ENSAMXG00000038890 1 0
ENSAMXG00000038891 1 1
ENSAMXG00000038892 1 1
ENSAMXG00000038893 1 1
ENSAMXG00000038894 0 1
ENSAMXG00000038895 1 1
ENSAMXG00000038896 1 0
ENSAMXG00000038897 1 1
ENSAMXG00000038898 1 1
ENSAMXG00000038899 1 1
ENSAMXG00000038900 1 0
ENSAMXG00000038901 1 1
ENSAMXG00000038902 1 1
ENSAMXG00000038903 1 1
ENSAMXG00000038904 1 1
ENSAMXG00000038905 1 1
ENSAMXG00000038906 1 1
ENSAMXG00000038907 1 1
ENSAMXG00000038908 1 0
ENSAMXG00000038909 1 1
ENSAMXG00000038910 1 1
ENSAMXG00000038911 1 1
ENSAMXG00000038912 1 1
ENSAMXG00000038913 1 1
ENSAMXG00000038914 1 1
ENSAMXG00000038915 1 0
ENSAMXG00000038916 1 1
ENSAMXG00000038917 1 0
ENSAMXG00000038918 1 1
ENSAMXG00000038919 1 1
ENSAMXG00000038920 0 0
ENSAMXG00000038921 1 1
ENSAMXG00000038922 0 0
ENSAMXG00000038923 1 0
ENSAMXG00000038924 1 0
ENSAMXG00000038925 1 1
ENSAMXG00000038926 1 0
ENSAMXG00000038927 1 1
ENSAMXG00000038928 1 1
ENSAMXG00000038929 1 0
ENSAMXG00000038929 1 1
ENSAMXG00000038930 1 1
ENSAMXG00000038931 1 0
ENSAMXG00000038931 1 1
ENSAMXG00000038932 0 1
ENSAMXG00000038933 1 1
ENSAMXG00000038934 1 1
ENSAMXG00000038935 0 0
ENSAMXG00000038936 1 1
ENSAMXG00000038937 1 0
ENSAMXG00000038938 1 0
ENSAMXG00000038939 1 1
ENSAMXG00000038940 0 0
ENSAMXG00000038941 1 1
ENSAMXG00000038942 1 1
ENSAMXG00000038943 1 1
ENSAMXG00000038944 1 0
ENSAMXG00000038944 1 1
ENSAMXG00000038945 1 0
ENSAMXG00000038946 1 1
ENSAMXG00000038947 0 1
ENSAMXG00000038948 1 1
ENSAMXG00000038949 0 1
ENSAMXG00000038950 1 0
ENSAMXG00000038951 1 1
ENSAMXG00000038952 1 1
ENSAMXG00000038953 1 0
ENSAMXG00000038954 1 0
ENSAMXG00000038955 1 1
ENSAMXG00000038956 0 0
ENSAMXG00000038957 1 1
ENSAMXG00000038958 1 1
ENSAMXG00000038959 1 0
ENSAMXG00000038960 1 1
ENSAMXG00000038961 1 1
ENSAMXG00000038962 0 1
ENSAMXG00000038963 1 1
ENSAMXG00000038964 1 1
ENSAMXG00000038965 1 1
ENSAMXG00000038966 1 0
ENSAMXG00000038967 1 1
ENSAMXG00000038968 1 1
ENSAMXG00000038969 1 1
ENSAMXG00000038970 1 0
ENSAMXG00000038971 1 1
ENSAMXG00000038972 1 1
ENSAMXG00000038973 1 0
ENSAMXG00000038974 1 1
ENSAMXG00000038975 0 1
ENSAMXG00000038976 1 1
ENSAMXG00000038977 1 1
ENSAMXG00000038978 1 1
ENSAMXG00000038979 1 0
ENSAMXG00000038980 1 1
ENSAMXG00000038981 1 1
ENSAMXG00000038982 0 1
ENSAMXG00000038982 1 1
ENSAMXG00000038983 1 1
ENSAMXG00000038984 1 1
ENSAMXG00000038985 1 1
ENSAMXG00000038986 1 0
ENSAMXG00000038987 1 1
ENSAMXG00000038988 1 0
ENSAMXG00000038988 1 1
ENSAMXG00000038989 1 1
ENSAMXG00000038990 1 1
ENSAMXG00000038991 0 0
ENSAMXG00000038992 1 1
ENSAMXG00000038993 1 1
ENSAMXG00000038994 1 0
ENSAMXG00000038995 1 1
ENSAMXG00000038996 1 0
ENSAMXG00000038997 1 1
ENSAMXG00000038998 1 0
ENSAMXG00000038999 1 0
ENSAMXG00000039000 1 1
ENSAMXG00000039001 1 0
ENSAMXG00000039001 1 1
ENSAMXG00000039002 1 1
ENSAMXG00000039003 1 1
ENSAMXG00000039004 1 1
ENSAMXG00000039005 1 1
ENSAMXG00000039006 1 1
ENSAMXG00000039007 1 0
ENSAMXG00000039008 1 1
ENSAMXG00000039009 1 1
ENSAMXG00000039010 0 0
ENSAMXG00000039011 1 0
ENSAMXG00000039012 1 1
ENSAMXG00000039013 1 0
ENSAMXG00000039014 1 1
ENSAMXG00000039015 1 1
ENSAMXG00000039016 1 1
ENSAMXG00000039017 1 1
ENSAMXG00000039018 1 1
ENSAMXG00000039019 1 0
ENSAMXG00000039020 1 0
ENSAMXG00000039021 1 1
ENSAMXG00000039022 1 0
ENSAMXG00000039023 1 1
ENSAMXG00000039024 1 1
ENSAMXG00000039025 1 0
ENSAMXG00000039026 1 1
ENSAMXG00000039027 1 1
ENSAMXG00000039028 1 1
ENSAMXG00000039029 1 0
ENSAMXG00000039030 1 0
ENSAMXG00000039031 0 0
ENSAMXG00000039032 0 0
ENSAMXG00000039033 1 1
ENSAMXG00000039034 1 0
ENSAMXG00000039035 1 1
ENSAMXG00000039036 1 0
ENSAMXG00000039036 1 1
ENSAMXG00000039037 0 0
ENSAMXG00000039038 0 0
ENSAMXG00000039039 1 1
ENSAMXG00000039040 1 1
ENSAMXG00000039041 0 0
ENSAMXG00000039042 1 0
ENSAMXG00000039043 1 0
ENSAMXG00000039044 1 1
ENSAMXG00000039045 1 1
ENSAMXG00000039046 1 0
ENSAMXG00000039047 0 0
ENSAMXG00000039048 1 1
ENSAMXG00000039049 1 0
ENSAMXG00000039050 1 1
ENSAMXG00000039051 1 0
ENSAMXG00000039052 1 1
ENSAMXG00000039053 1 1
ENSAMXG00000039054 1 0
ENSAMXG00000039055 1 1
ENSAMXG00000039056 1 0
ENSAMXG00000039057 1 1
ENSAMXG00000039058 1 1
ENSAMXG00000039059 0 1
ENSAMXG00000039060 1 0
ENSAMXG00000039061 1 1
ENSAMXG00000039062 1 1
ENSAMXG00000039063 1 1
ENSAMXG00000039064 0 0
ENSAMXG00000039065 1 1
ENSAMXG00000039066 1 1
ENSAMXG00000039067 1 0
ENSAMXG00000039068 1 1
ENSAMXG00000039069 1 1
ENSAMXG00000039070 1 1
ENSAMXG00000039071 1 0
ENSAMXG00000039071 1 1
ENSAMXG00000039072 1 1
ENSAMXG00000039073 1 1
ENSAMXG00000039074 1 0
ENSAMXG00000039075 1 0
ENSAMXG00000039076 1 1
ENSAMXG00000039077 1 1
ENSAMXG00000039078 1 1
ENSAMXG00000039079 1 0
ENSAMXG00000039080 1 0
ENSAMXG00000039081 1 1
ENSAMXG00000039082 1 1
ENSAMXG00000039083 1 0
ENSAMXG00000039084 1 0
ENSAMXG00000039085 1 1
ENSAMXG00000039086 1 1
ENSAMXG00000039087 1 1
ENSAMXG00000039088 1 1
ENSAMXG00000039089 1 1
ENSAMXG00000039090 1 1
ENSAMXG00000039091 1 1
ENSAMXG00000039092 0 0
ENSAMXG00000039093 1 0
ENSAMXG00000039094 1 1
ENSAMXG00000039095 1 1
ENSAMXG00000039096 1 1
ENSAMXG00000039097 1 1
ENSAMXG00000039098 1 0
ENSAMXG00000039099 1 1
ENSAMXG00000039100 1 1
ENSAMXG00000039101 1 1
ENSAMXG00000039102 1 1
ENSAMXG00000039103 1 1
ENSAMXG00000039104 1 1
ENSAMXG00000039105 1 0
ENSAMXG00000039106 1 0
ENSAMXG00000039107 1 1
ENSAMXG00000039108 1 1
ENSAMXG00000039109 1 1
ENSAMXG00000039110 1 0
ENSAMXG00000039111 1 1
ENSAMXG00000039112 0 1
ENSAMXG00000039113 1 0
ENSAMXG00000039114 1 1
ENSAMXG00000039115 1 0
ENSAMXG00000039116 1 0
ENSAMXG00000039117 0 0
ENSAMXG00000039118 1 0
ENSAMXG00000039119 1 0
ENSAMXG00000039120 1 1
ENSAMXG00000039121 1 1
ENSAMXG00000039122 1 1
ENSAMXG00000039123 1 1
ENSAMXG00000039124 1 1
ENSAMXG00000039125 1 1
ENSAMXG00000039126 1 0
ENSAMXG00000039127 1 1
ENSAMXG00000039128 1 1
ENSAMXG00000039129 0 0
ENSAMXG00000039130 1 1
ENSAMXG00000039131 1 1
ENSAMXG00000039132 1 1
ENSAMXG00000039133 1 1
ENSAMXG00000039134 1 1
ENSAMXG00000039135 1 0
ENSAMXG00000039136 0 0
ENSAMXG00000039137 1 1
ENSAMXG00000039138 1 1
ENSAMXG00000039139 1 1
ENSAMXG00000039140 1 1
ENSAMXG00000039141 1 1
ENSAMXG00000039142 1 0
ENSAMXG00000039143 1 1
ENSAMXG00000039144 0 0
ENSAMXG00000039145 1 1
ENSAMXG00000039146 0 1
ENSAMXG00000039147 1 1
ENSAMXG00000039148 1 0
ENSAMXG00000039149 1 1
ENSAMXG00000039150 1 1
ENSAMXG00000039151 1 0
ENSAMXG00000039152 1 1
ENSAMXG00000039153 1 0
ENSAMXG00000039154 1 1
ENSAMXG00000039155 1 0
ENSAMXG00000039156 0 1
ENSAMXG00000039157 0 0
ENSAMXG00000039158 1 1
ENSAMXG00000039159 1 1
ENSAMXG00000039160 0 0
ENSAMXG00000039161 1 1
ENSAMXG00000039162 1 1
ENSAMXG00000039163 1 1
ENSAMXG00000039164 1 1
ENSAMXG00000039165 1 1
ENSAMXG00000039166 1 1
ENSAMXG00000039167 1 0
ENSAMXG00000039168 1 1
ENSAMXG00000039169 1 1
ENSAMXG00000039170 1 0
ENSAMXG00000039171 1 1
ENSAMXG00000039172 1 0
ENSAMXG00000039173 1 0
ENSAMXG00000039174 1 1
ENSAMXG00000039175 1 0
ENSAMXG00000039176 1 0
ENSAMXG00000039177 0 0
ENSAMXG00000039178 0 0
ENSAMXG00000039179 1 1
ENSAMXG00000039180 1 1
ENSAMXG00000039181 1 1
ENSAMXG00000039182 1 1
ENSAMXG00000039183 1 1
ENSAMXG00000039184 1 1
ENSAMXG00000039185 1 0
ENSAMXG00000039186 1 1
ENSAMXG00000039187 1 1
ENSAMXG00000039188 1 1
ENSAMXG00000039189 1 1
ENSAMXG00000039190 0 0
ENSAMXG00000039191 1 1
ENSAMXG00000039192 1 0
ENSAMXG00000039192 1 1
ENSAMXG00000039193 1 1
ENSAMXG00000039194 1 1
ENSAMXG00000039195 1 1
ENSAMXG00000039196 0 0
ENSAMXG00000039197 0 0
ENSAMXG00000039198 1 1
ENSAMXG00000039199 1 1
ENSAMXG00000039200 1 1
ENSAMXG00000039201 1 1
ENSAMXG00000039202 1 0
ENSAMXG00000039203 1 1
ENSAMXG00000039204 1 0
ENSAMXG00000039205 1 1
ENSAMXG00000039206 1 1
ENSAMXG00000039207 1 1
ENSAMXG00000039208 0 0
ENSAMXG00000039209 1 1
ENSAMXG00000039210 1 1
ENSAMXG00000039211 1 1
ENSAMXG00000039212 1 1
ENSAMXG00000039213 1 0
ENSAMXG00000039214 1 1
ENSAMXG00000039215 1 1
ENSAMXG00000039216 1 1
ENSAMXG00000039217 0 1
ENSAMXG00000039218 1 1
ENSAMXG00000039219 1 1
ENSAMXG00000039220 1 1
ENSAMXG00000039221 1 1
ENSAMXG00000039222 1 1
ENSAMXG00000039223 1 0
ENSAMXG00000039223 1 1
ENSAMXG00000039224 0 0
ENSAMXG00000039225 1 0
ENSAMXG00000039226 1 1
ENSAMXG00000039227 1 0
ENSAMXG00000039228 1 1
ENSAMXG00000039229 1 1
ENSAMXG00000039230 1 1
ENSAMXG00000039231 1 1
ENSAMXG00000039232 1 1
ENSAMXG00000039233 1 1
ENSAMXG00000039234 1 0
ENSAMXG00000039235 1 1
ENSAMXG00000039236 1 1
ENSAMXG00000039237 1 1
ENSAMXG00000039238 1 1
ENSAMXG00000039239 1 1
ENSAMXG00000039240 1 1
ENSAMXG00000039241 1 0
ENSAMXG00000039242 1 0
ENSAMXG00000039243 1 1
ENSAMXG00000039244 1 0
ENSAMXG00000039244 1 1
ENSAMXG00000039245 1 0
ENSAMXG00000039246 1 1
ENSAMXG00000039247 1 1
ENSAMXG00000039248 1 1
ENSAMXG00000039249 1 1
ENSAMXG00000039250 1 1
ENSAMXG00000039251 0 1
ENSAMXG00000039252 1 1
ENSAMXG00000039253 1 1
ENSAMXG00000039254 1 1
ENSAMXG00000039255 1 0
ENSAMXG00000039256 1 0
ENSAMXG00000039257 1 0
ENSAMXG00000039258 1 1
ENSAMXG00000039259 1 1
ENSAMXG00000039260 0 1
ENSAMXG00000039261 1 1
ENSAMXG00000039262 1 1
ENSAMXG00000039263 0 1
ENSAMXG00000039264 1 1
ENSAMXG00000039265 1 1
ENSAMXG00000039266 1 1
ENSAMXG00000039267 1 0
ENSAMXG00000039267 1 1
ENSAMXG00000039268 0 1
ENSAMXG00000039269 1 1
ENSAMXG00000039270 1 1
ENSAMXG00000039271 1 1
ENSAMXG00000039272 1 1
ENSAMXG00000039273 0 0
ENSAMXG00000039274 1 0
ENSAMXG00000039275 1 1
ENSAMXG00000039276 1 0
ENSAMXG00000039277 1 1
ENSAMXG00000039278 1 1
ENSAMXG00000039279 1 1
ENSAMXG00000039280 1 0
ENSAMXG00000039281 0 0
ENSAMXG00000039282 1 1
ENSAMXG00000039283 1 1
ENSAMXG00000039284 1 1
ENSAMXG00000039285 1 0
ENSAMXG00000039286 1 0
ENSAMXG00000039287 1 1
ENSAMXG00000039288 1 1
ENSAMXG00000039289 1 1
ENSAMXG00000039290 1 0
ENSAMXG00000039291 0 0
ENSAMXG00000039292 1 1
ENSAMXG00000039293 1 1
ENSAMXG00000039294 1 1
ENSAMXG00000039295 0 0
ENSAMXG00000039296 1 1
ENSAMXG00000039297 1 0
ENSAMXG00000039297 1 1
ENSAMXG00000039298 1 0
ENSAMXG00000039299 1 1
ENSAMXG00000039300 0 0
ENSAMXG00000039301 1 1
ENSAMXG00000039302 1 1
ENSAMXG00000039303 1 1
ENSAMXG00000039304 1 0
ENSAMXG00000039305 1 1
ENSAMXG00000039306 1 1
ENSAMXG00000039307 1 0
ENSAMXG00000039308 1 1
ENSAMXG00000039309 1 1
ENSAMXG00000039310 1 1
ENSAMXG00000039311 1 1
ENSAMXG00000039312 1 1
ENSAMXG00000039313 1 1
ENSAMXG00000039314 1 1
ENSAMXG00000039315 1 0
ENSAMXG00000039316 1 0
ENSAMXG00000039317 1 1
ENSAMXG00000039318 1 1
ENSAMXG00000039319 1 1
ENSAMXG00000039320 1 0
ENSAMXG00000039321 1 1
ENSAMXG00000039322 1 1
ENSAMXG00000039323 1 1
ENSAMXG00000039324 1 0
ENSAMXG00000039324 1 1
ENSAMXG00000039325 0 0
ENSAMXG00000039326 1 0
ENSAMXG00000039327 1 0
ENSAMXG00000039327 1 1
ENSAMXG00000039328 1 0
ENSAMXG00000039329 1 1
